Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,Year,Month,Day
2019-05-31,Mecklenburg,NC,Passenger,1,0,1,83,84,1.19,2019,5,31
2019-05-31,Washoe,NV,Passenger,2,0,2,113,115,1.74,2019,5,31
2019-05-31,Whatcom,WA,Truck,2,0,2,42820,42822,0.0,2019,5,31
2019-05-31,Sacramento,CA,Passenger,0,1,1,305,306,0.33,2019,5,31
2019-05-31,Pierce,WA,Truck,0,0,0,139617,139617,0.0,2019,5,31
2019-05-31,Garfield,WA,Truck,0,0,0,953,953,0.0,2019,5,31
2019-05-31,San Juan,PR,Passenger,0,1,1,3,4,25.0,2019,5,31
2019-05-31,Yakima,WA,Truck,0,0,0,59080,59080,0.0,2019,5,31
2019-05-31,Polk,FL,Passenger,1,0,1,71,72,1.39,2019,5,31
2019-05-31,San Mateo,CA,Passenger,2,1,3,128,131,2.29,2019,5,31
2019-05-31,Loudoun,VA,Passenger,1,0,1,96,97,1.03,2019,5,31
2019-05-31,Yakima,WA,Passenger,94,104,198,164991,165189,0.12,2019,5,31
2019-05-31,Kalamazoo,MI,Passenger,1,0,1,13,14,7.14,2019,5,31
2019-05-31,Bucks,PA,Passenger,1,0,1,20,21,4.76,2019,5,31
2019-05-31,Clay,FL,Passenger,0,1,1,87,88,1.14,2019,5,31
2019-05-31,Chelan,WA,Truck,0,0,0,22241,22241,0.0,2019,5,31
2019-05-31,Santa Rosa,FL,Passenger,1,0,1,90,91,1.1,2019,5,31
2019-05-31,St. Clair,IL,Passenger,0,1,1,162,163,0.61,2019,5,31
2019-05-31,Arlington,VA,Passenger,1,2,3,161,164,1.83,2019,5,31
2019-05-31,Adams,WA,Passenger,5,6,11,12709,12720,0.09,2019,5,31
2019-05-31,Lincoln,WA,Truck,0,0,0,4695,4695,0.0,2019,5,31
2019-05-31,San Diego,CA,Passenger,11,2,13,2667,2680,0.49,2019,5,31
2019-05-31,Mercer,NJ,Passenger,0,1,1,19,20,5.0,2019,5,31
2019-05-31,Clark,NV,Passenger,4,2,6,702,708,0.85,2019,5,31
2019-05-31,Thurston,WA,Truck,0,0,0,55082,55082,0.0,2019,5,31
2019-05-31,Pacific,WA,Passenger,24,28,52,15948,16000,0.32,2019,5,31
2019-05-31,Pend Oreille,WA,Truck,0,0,0,5741,5741,0.0,2019,5,31
2019-05-31,Clallam,WA,Passenger,167,137,304,50566,50870,0.6,2019,5,31
2019-05-31,Franklin,MA,Passenger,0,1,1,1,2,50.0,2019,5,31
2019-05-31,Adams,WA,Truck,0,0,0,5124,5124,0.0,2019,5,31
2019-05-31,Franklin,WA,Passenger,52,70,122,59778,59900,0.2,2019,5,31
2019-05-31,Kern,CA,Passenger,0,1,1,226,227,0.44,2019,5,31
2019-05-31,Sumter,FL,Passenger,0,1,1,10,11,9.09,2019,5,31
2019-05-31,Lewis,WA,Truck,0,0,0,25911,25911,0.0,2019,5,31
2019-05-31,San Francisco,CA,Passenger,2,1,3,112,115,2.61,2019,5,31
2019-05-31,Kent,MI,Passenger,0,1,1,23,24,4.17,2019,5,31
2019-05-31,Oldham,KY,Passenger,0,1,1,5,6,16.67,2019,5,31
2019-05-31,Okanogan,WA,Truck,0,0,0,16505,16505,0.0,2019,5,31
2019-05-31,Dallas,TX,Passenger,1,0,1,208,209,0.48,2019,5,31
2019-05-31,Ventura,CA,Passenger,0,2,2,320,322,0.62,2019,5,31
2019-05-31,Juneau,AK,Passenger,0,2,2,32,34,5.88,2019,5,31
2019-05-31,Caddo,LA,Passenger,0,1,1,26,27,3.7,2019,5,31
2019-05-31,Fresno,CA,Passenger,1,0,1,197,198,0.51,2019,5,31
2019-05-31,Kittitas,WA,Passenger,72,35,107,29555,29662,0.36,2019,5,31
2019-05-31,Virginia Beach,VA,Passenger,1,1,2,702,704,0.28,2019,5,31
2019-05-31,Jefferson,CO,Passenger,0,2,2,58,60,3.33,2019,5,31
2019-05-31,Houston,GA,Passenger,1,0,1,54,55,1.82,2019,5,31
2019-05-31,Grant,WA,Truck,0,0,0,26527,26527,0.0,2019,5,31
2019-05-31,Montgomery,TX,Passenger,2,0,2,63,65,3.08,2019,5,31
2019-05-31,Columbia,WA,Truck,0,0,0,1532,1532,0.0,2019,5,31
2019-05-31,Skagit,WA,Passenger,292,200,492,91693,92185,0.53,2019,5,31
2019-05-31,San Juan,WA,Passenger,207,71,278,14352,14630,1.9,2019,5,31
2019-05-31,Douglas,NE,Passenger,0,1,1,65,66,1.52,2019,5,31
2019-05-31,Middlesex,MA,Passenger,1,1,2,117,119,1.68,2019,5,31
2019-05-31,Klickitat,WA,Passenger,35,33,68,15549,15617,0.44,2019,5,31
2019-05-31,Saginaw,MI,Passenger,1,0,1,11,12,8.33,2019,5,31
2019-05-31,Benton,WA,Truck,0,0,0,41850,41850,0.0,2019,5,31
2019-05-31,Hawaii,HI,Passenger,1,0,1,66,67,1.49,2019,5,31
2019-05-31,Cowlitz,WA,Truck,0,0,0,28840,28840,0.0,2019,5,31
2019-05-31,Collin,TX,Passenger,2,1,3,142,145,2.07,2019,5,31
2019-05-31,Lumpkin,GA,Passenger,1,0,1,4,5,20.0,2019,5,31
2019-05-31,Allegheny,PA,Passenger,1,0,1,90,91,1.1,2019,5,31
2019-05-31,Rogers,OK,Passenger,1,0,1,6,7,14.29,2019,5,31
2019-05-31,Douglas,WA,Passenger,56,36,92,28001,28093,0.33,2019,5,31
2019-05-31,Asotin,WA,Truck,0,0,0,6653,6653,0.0,2019,5,31
2019-05-31,Lake,CA,Passenger,0,1,1,10,11,9.09,2019,5,31
2019-05-31,Snohomish,WA,Passenger,3371,1572,4943,530242,535185,0.92,2019,5,31
2019-05-31,Stevens,WA,Truck,0,0,0,18673,18673,0.0,2019,5,31
2019-05-31,Owyhee,ID,Passenger,1,0,1,5,6,16.67,2019,5,31
2019-05-31,Cochise,AZ,Passenger,0,1,1,112,113,0.88,2019,5,31
2019-05-31,Wahkiakum,WA,Passenger,2,2,4,3015,3019,0.13,2019,5,31
2019-05-31,Pacific,WA,Truck,0,0,0,7657,7657,0.0,2019,5,31
2019-05-31,Bexar,TX,Passenger,2,5,7,680,687,1.02,2019,5,31
2019-05-31,Clackamas,OR,Passenger,1,1,2,211,213,0.94,2019,5,31
2019-05-31,Skamania,WA,Truck,0,0,0,4051,4051,0.0,2019,5,31
2019-05-31,Moore,NC,Passenger,0,1,1,187,188,0.53,2019,5,31
2019-05-31,Duval,FL,Passenger,1,2,3,380,383,0.78,2019,5,31
2019-05-31,Charles,MD,Passenger,0,1,1,88,89,1.12,2019,5,31
2019-05-31,Ferry,WA,Passenger,5,2,7,4382,4389,0.16,2019,5,31
2019-05-31,Snohomish,WA,Truck,1,0,1,122064,122065,0.0,2019,5,31
2019-05-31,Portsmouth,VA,Passenger,0,1,1,76,77,1.3,2019,5,31
2019-05-31,Charleston,SC,Passenger,1,0,1,123,124,0.81,2019,5,31
2019-05-31,Grays Harbor,WA,Truck,0,0,0,20456,20456,0.0,2019,5,31
2019-05-31,Contra Costa,CA,Passenger,2,2,4,379,383,1.04,2019,5,31
2019-05-31,Guadalupe,TX,Passenger,1,0,1,80,81,1.23,2019,5,31
2019-05-31,El Paso,TX,Passenger,3,0,3,483,486,0.62,2019,5,31
2019-05-31,New Haven,CT,Passenger,0,2,2,48,50,4.0,2019,5,31
2019-05-31,Spokane,WA,Truck,1,0,1,94592,94593,0.0,2019,5,31
2019-05-31,Fairfax,VA,Passenger,4,2,6,789,795,0.75,2019,5,31
2019-05-31,Lincoln,WA,Passenger,3,8,11,7772,7783,0.14,2019,5,31
2019-05-31,Whatcom,WA,Passenger,837,412,1249,150404,151653,0.82,2019,5,31
2019-05-31,Tarrant,TX,Passenger,3,0,3,206,209,1.44,2019,5,31
2019-05-31,Placer,CA,Passenger,1,0,1,109,110,0.91,2019,5,31
2019-05-31,Volusia,FL,Passenger,0,1,1,41,42,2.38,2019,5,31
2019-05-31,Howard,MD,Passenger,0,1,1,83,84,1.19,2019,5,31
2019-05-31,Twin Falls,ID,Passenger,0,1,1,23,24,4.17,2019,5,31
2019-05-31,Lee,AL,Passenger,1,0,1,35,36,2.78,2019,5,31
2019-05-31,Brevard,FL,Passenger,0,1,1,87,88,1.14,2019,5,31
2019-05-31,Ada,ID,Passenger,0,2,2,323,325,0.62,2019,5,31
2019-05-31,Cook,IL,Passenger,1,0,1,248,249,0.4,2019,5,31
2019-05-31,Pima,AZ,Passenger,0,1,1,413,414,0.24,2019,5,31
2019-05-31,Lee,FL,Passenger,1,0,1,50,51,1.96,2019,5,31
2019-05-31,Wahkiakum,WA,Truck,0,0,0,1743,1743,0.0,2019,5,31
2019-05-31,Solano,CA,Passenger,1,0,1,214,215,0.47,2019,5,31
2019-05-31,Whitman,WA,Truck,0,0,0,8551,8551,0.0,2019,5,31
2019-05-31,Hennepin,MN,Passenger,2,0,2,101,103,1.94,2019,5,31
2019-05-31,Randolph,NC,Passenger,1,0,1,6,7,14.29,2019,5,31
2019-05-31,Spartanburg,SC,Passenger,0,1,1,38,39,2.56,2019,5,31
2019-05-31,Shelby,TN,Passenger,0,1,1,96,97,1.03,2019,5,31
2019-05-31,Boulder,CO,Passenger,1,0,1,45,46,2.17,2019,5,31
2019-05-31,Palm Beach,FL,Passenger,0,2,2,87,89,2.25,2019,5,31
2019-05-31,Dakota,MN,Passenger,0,2,2,36,38,5.26,2019,5,31
2019-05-31,San Joaquin,CA,Passenger,1,0,1,134,135,0.74,2019,5,31
2019-05-31,Clark,WA,Passenger,1475,914,2389,313198,315587,0.76,2019,5,31
2019-05-31,Jefferson,WA,Passenger,191,119,310,24997,25307,1.22,2019,5,31
2019-05-31,Orange,CA,Passenger,6,1,7,548,555,1.26,2019,5,31
2019-05-31,Fulton,GA,Passenger,1,2,3,108,111,2.7,2019,5,31
2019-05-31,Klamath,OR,Passenger,1,0,1,40,41,2.44,2019,5,31
2019-05-31,Dale,AL,Passenger,0,1,1,53,54,1.85,2019,5,31
2019-05-31,Ferry,WA,Truck,0,0,0,3589,3589,0.0,2019,5,31
2019-05-31,DeKalb,GA,Passenger,1,0,1,81,82,1.22,2019,5,31
2019-05-31,DuPage,IL,Passenger,1,0,1,65,66,1.52,2019,5,31
2019-05-31,Jefferson,NY,Passenger,0,2,2,220,222,0.9,2019,5,31
2019-05-31,Monroe,IL,Passenger,1,0,1,4,5,20.0,2019,5,31
2019-05-31,Maui,HI,Passenger,2,0,2,48,50,4.0,2019,5,31
2019-05-31,Kittitas,WA,Truck,0,0,0,14381,14381,0.0,2019,5,31
2019-05-31,Garfield,WA,Passenger,1,1,2,1292,1294,0.15,2019,5,31
2019-05-31,Travis,TX,Passenger,4,1,5,215,220,2.27,2019,5,31
2019-05-31,Jefferson,WA,Truck,0,0,0,9664,9664,0.0,2019,5,31
2019-05-31,Douglas,WA,Truck,0,0,0,12180,12180,0.0,2019,5,31
2019-05-31,Walla Walla,WA,Truck,0,0,0,13611,13611,0.0,2019,5,31
2019-05-31,New London,CT,Passenger,0,1,1,244,245,0.41,2019,5,31
2019-05-31,Prince George's,MD,Passenger,1,1,2,185,187,1.07,2019,5,31
2019-05-31,Franklin,WA,Truck,0,0,0,19246,19246,0.0,2019,5,31
2019-05-31,Santa Clara,CA,Passenger,7,1,8,380,388,2.06,2019,5,31
2019-05-31,Penobscot,ME,Passenger,0,1,1,14,15,6.67,2019,5,31
2019-05-31,Manassas,VA,Passenger,0,1,1,8,9,11.11,2019,5,31
2019-05-31,Kootenai,ID,Passenger,1,1,2,218,220,0.91,2019,5,31
2019-05-31,Norfolk,MA,Passenger,1,0,1,36,37,2.7,2019,5,31
2019-05-31,Mason,WA,Passenger,121,118,239,46999,47238,0.51,2019,5,31
2019-05-31,Vigo,IN,Passenger,1,0,1,6,7,14.29,2019,5,31
2019-05-31,Norfolk,VA,Passenger,2,2,4,349,353,1.13,2019,5,31
2019-05-31,Spokane,WA,Passenger,528,422,950,310870,311820,0.3,2019,5,31
2019-05-31,DeKalb,IN,Passenger,1,0,1,1,2,50.0,2019,5,31
2019-05-31,Montgomery,MD,Passenger,1,0,1,282,283,0.35,2019,5,31
2019-05-31,Cascade,MT,Passenger,0,1,1,64,65,1.54,2019,5,31
2019-05-31,Pinal,AZ,Passenger,2,0,2,198,200,1.0,2019,5,31
2019-05-31,Whitman,WA,Passenger,31,45,76,22702,22778,0.33,2019,5,31
2019-05-31,Skagit,WA,Truck,1,0,1,32414,32415,0.0,2019,5,31
2019-05-31,Montgomery,AL,Passenger,0,1,1,42,43,2.33,2019,5,31
2019-05-31,Santa Fe,NM,Passenger,0,1,1,41,42,2.38,2019,5,31
2019-05-31,Pierce,WA,Passenger,1751,1519,3270,541889,545159,0.6,2019,5,31
2019-05-31,Island,WA,Passenger,315,235,550,63320,63870,0.86,2019,5,31
2019-05-31,Klickitat,WA,Truck,0,0,0,8233,8233,0.0,2019,5,31
2019-05-31,Williamson,TX,Passenger,0,1,1,146,147,0.68,2019,5,31
2019-05-31,Calvert,MD,Passenger,0,2,2,86,88,2.27,2019,5,31
2019-05-31,Nantucket,MA,Passenger,1,0,1,2,3,33.33,2019,5,31
2019-05-31,Asotin,WA,Passenger,12,8,20,12671,12691,0.16,2019,5,31
2019-05-31,Clallam,WA,Truck,0,0,0,21743,21743,0.0,2019,5,31
2019-05-31,Alexandria,VA,Passenger,1,0,1,142,143,0.7,2019,5,31
2019-05-31,Anne Arundel,MD,Passenger,1,1,2,441,443,0.45,2019,5,31
2019-05-31,Pinellas,FL,Passenger,1,0,1,118,119,0.84,2019,5,31
2019-05-31,Grays Harbor,WA,Passenger,73,84,157,47835,47992,0.33,2019,5,31
2019-05-31,Santa Cruz,CA,Passenger,1,0,1,42,43,2.33,2019,5,31
2019-06-30,Island,WA,Truck,0,0,0,21253,21253,0.0,2019,6,30
2019-06-30,Cochise,AZ,Passenger,0,1,1,113,114,0.88,2019,6,30
2019-06-30,Oldham,KY,Passenger,0,1,1,5,6,16.67,2019,6,30
2019-06-30,Kittitas,WA,Truck,0,0,0,14426,14426,0.0,2019,6,30
2019-06-30,Fresno,CA,Passenger,1,0,1,199,200,0.5,2019,6,30
2019-06-30,Houston,GA,Passenger,1,0,1,54,55,1.82,2019,6,30
2019-06-30,Thurston,WA,Passenger,875,638,1513,197604,199117,0.76,2019,6,30
2019-06-30,San Joaquin,CA,Passenger,1,0,1,129,130,0.77,2019,6,30
2019-06-30,Arlington,VA,Passenger,0,2,2,161,163,1.23,2019,6,30
2019-06-30,Douglas,WA,Truck,0,0,0,12180,12180,0.0,2019,6,30
2019-06-30,Hennepin,MN,Passenger,2,1,3,101,104,2.88,2019,6,30
2019-06-30,Chelan,WA,Truck,0,0,0,22279,22279,0.0,2019,6,30
2019-06-30,King,WA,Truck,5,1,6,182050,182056,0.0,2019,6,30
2019-06-30,Multnomah,OR,Passenger,5,5,10,752,762,1.31,2019,6,30
2019-06-30,Klickitat,WA,Passenger,35,32,67,15556,15623,0.43,2019,6,30
2019-06-30,Charles,MD,Passenger,0,1,1,90,91,1.1,2019,6,30
2019-06-30,Benton,WA,Passenger,258,279,537,133769,134306,0.4,2019,6,30
2019-06-30,Pierce,WA,Passenger,1808,1555,3363,542899,546262,0.62,2019,6,30
2019-06-30,Wilson,TX,Passenger,0,1,1,7,8,12.5,2019,6,30
2019-06-30,Berkshire,MA,Passenger,0,1,1,4,5,20.0,2019,6,30
2019-06-30,Santa Rosa,FL,Passenger,1,0,1,90,91,1.1,2019,6,30
2019-06-30,New Haven,CT,Passenger,0,2,2,48,50,4.0,2019,6,30
2019-06-30,San Diego,CA,Passenger,11,2,13,2681,2694,0.48,2019,6,30
2019-06-30,Okanogan,WA,Truck,0,0,0,16479,16479,0.0,2019,6,30
2019-06-30,Middlesex,MA,Passenger,1,1,2,117,119,1.68,2019,6,30
2019-06-30,Broward,FL,Passenger,2,1,3,128,131,2.29,2019,6,30
2019-06-30,Washoe,NV,Passenger,2,0,2,118,120,1.67,2019,6,30
2019-06-30,Howard,MD,Passenger,0,1,1,82,83,1.2,2019,6,30
2019-06-30,Grays Harbor,WA,Truck,0,0,0,20454,20454,0.0,2019,6,30
2019-06-30,Volusia,FL,Passenger,0,1,1,41,42,2.38,2019,6,30
2019-06-30,Clark,WA,Passenger,1538,927,2465,313797,316262,0.78,2019,6,30
2019-06-30,DeKalb,GA,Passenger,1,0,1,81,82,1.22,2019,6,30
2019-06-30,Orange,CA,Passenger,6,1,7,550,557,1.26,2019,6,30
2019-06-30,Ferry,WA,Passenger,5,2,7,4389,4396,0.16,2019,6,30
2019-06-30,Hawaii,HI,Passenger,1,0,1,61,62,1.61,2019,6,30
2019-06-30,Clallam,WA,Truck,1,0,1,21736,21737,0.0,2019,6,30
2019-06-30,New London,CT,Passenger,0,1,1,237,238,0.42,2019,6,30
2019-06-30,Placer,CA,Passenger,1,0,1,108,109,0.92,2019,6,30
2019-06-30,Carson City,NV,Passenger,1,0,1,11,12,8.33,2019,6,30
2019-06-30,Marion,OR,Passenger,1,0,1,122,123,0.81,2019,6,30
2019-06-30,San Francisco,CA,Passenger,2,1,3,110,113,2.65,2019,6,30
2019-06-30,Grant,WA,Truck,0,0,0,26626,26626,0.0,2019,6,30
2019-06-30,Kittitas,WA,Passenger,81,38,119,29609,29728,0.4,2019,6,30
2019-06-30,Whatcom,WA,Truck,2,0,2,42908,42910,0.0,2019,6,30
2019-06-30,RÃ­o Grande,PR,Passenger,1,0,1,1,2,50.0,2019,6,30
2019-06-30,Whatcom,WA,Passenger,853,427,1280,150671,151951,0.84,2019,6,30
2019-06-30,Harris,TX,Passenger,1,1,2,269,271,0.74,2019,6,30
2019-06-30,Garfield,WA,Truck,0,0,0,962,962,0.0,2019,6,30
2019-06-30,Virginia Beach,VA,Passenger,1,0,1,706,707,0.14,2019,6,30
2019-06-30,Lake,FL,Passenger,1,0,1,21,22,4.55,2019,6,30
2019-06-30,Suffolk,MA,Passenger,0,1,1,40,41,2.44,2019,6,30
2019-06-30,Valencia,NM,Passenger,1,0,1,9,10,10.0,2019,6,30
2019-06-30,Deschutes,OR,Passenger,3,0,3,164,167,1.8,2019,6,30
2019-06-30,San Mateo,CA,Passenger,2,1,3,120,123,2.44,2019,6,30
2019-06-30,Washtenaw,MI,Passenger,1,0,1,40,41,2.44,2019,6,30
2019-06-30,Santa Cruz,CA,Passenger,1,0,1,43,44,2.27,2019,6,30
2019-06-30,Pend Oreille,WA,Passenger,4,5,9,9528,9537,0.09,2019,6,30
2019-06-30,Goochland,VA,Passenger,1,1,2,261,263,0.76,2019,6,30
2019-06-30,Bexar,TX,Passenger,2,5,7,674,681,1.03,2019,6,30
2019-06-30,Kitsap,WA,Passenger,1049,605,1654,180773,182427,0.91,2019,6,30
2019-06-30,Whitman,WA,Truck,0,0,0,8586,8586,0.0,2019,6,30
2019-06-30,Putnam,TN,Passenger,0,1,1,3,4,25.0,2019,6,30
2019-06-30,Collin,TX,Passenger,2,1,3,141,144,2.08,2019,6,30
2019-06-30,Kalamazoo,MI,Passenger,1,0,1,14,15,6.67,2019,6,30
2019-06-30,Alexandria,VA,Passenger,1,0,1,142,143,0.7,2019,6,30
2019-06-30,Walla Walla,WA,Truck,0,0,0,13591,13591,0.0,2019,6,30
2019-06-30,Juneau,AK,Passenger,0,2,2,31,33,6.06,2019,6,30
2019-06-30,Clark,WA,Truck,0,0,0,80320,80320,0.0,2019,6,30
2019-06-30,Grays Harbor,WA,Passenger,73,85,158,47917,48075,0.33,2019,6,30
2019-06-30,Yakima,WA,Truck,0,0,0,59133,59133,0.0,2019,6,30
2019-06-30,Lewis,WA,Passenger,99,94,193,59115,59308,0.33,2019,6,30
2019-06-30,Larimer,CO,Passenger,1,0,1,56,57,1.75,2019,6,30
2019-06-30,Albemarle,VA,Passenger,1,0,1,24,25,4.0,2019,6,30
2019-06-30,Flathead,MT,Passenger,1,0,1,66,67,1.49,2019,6,30
2019-06-30,Prince William,VA,Passenger,1,4,5,250,255,1.96,2019,6,30
2019-06-30,Jefferson,WA,Passenger,197,119,316,24991,25307,1.25,2019,6,30
2019-06-30,Los Angeles,CA,Passenger,6,5,11,1127,1138,0.97,2019,6,30
2019-06-30,San Juan,WA,Truck,0,0,0,5863,5863,0.0,2019,6,30
2019-06-30,Montgomery,TX,Passenger,2,0,2,65,67,2.99,2019,6,30
2019-06-30,Manatee,FL,Passenger,1,0,1,33,34,2.94,2019,6,30
2019-06-30,Garfield,WA,Passenger,1,1,2,1297,1299,0.15,2019,6,30
2019-06-30,Alameda,CA,Passenger,3,2,5,315,320,1.56,2019,6,30
2019-06-30,Douglas,WA,Passenger,57,37,94,28027,28121,0.33,2019,6,30
2019-06-30,Bergen,NJ,Passenger,1,0,1,28,29,3.45,2019,6,30
2019-06-30,Chelan,WA,Passenger,157,68,225,54350,54575,0.41,2019,6,30
2019-06-30,Rogers,OK,Passenger,1,0,1,6,7,14.29,2019,6,30
2019-06-30,Stevens,WA,Truck,0,0,0,18655,18655,0.0,2019,6,30
2019-06-30,Kitsap,WA,Truck,1,0,1,54084,54085,0.0,2019,6,30
2019-06-30,Calvert,MD,Passenger,0,2,2,85,87,2.3,2019,6,30
2019-06-30,Wahkiakum,WA,Truck,0,0,0,1755,1755,0.0,2019,6,30
2019-06-30,Twin Falls,ID,Passenger,0,1,1,24,25,4.0,2019,6,30
2019-06-30,Guadalupe,TX,Passenger,1,0,1,78,79,1.27,2019,6,30
2019-06-30,Spokane,WA,Passenger,538,433,971,311743,312714,0.31,2019,6,30
2019-06-30,Fairfax,VA,Passenger,4,2,6,781,787,0.76,2019,6,30
2019-06-30,Jefferson,CO,Passenger,0,2,2,57,59,3.39,2019,6,30
2019-06-30,Dale,AL,Passenger,0,1,1,54,55,1.82,2019,6,30
2019-06-30,Owyhee,ID,Passenger,1,0,1,5,6,16.67,2019,6,30
2019-06-30,Frederick,MD,Passenger,1,1,2,79,81,2.47,2019,6,30
2019-06-30,Portsmouth,VA,Passenger,0,1,1,77,78,1.28,2019,6,30
2019-06-30,Adams,WA,Truck,0,0,0,5125,5125,0.0,2019,6,30
2019-06-30,Manassas,VA,Passenger,0,1,1,9,10,10.0,2019,6,30
2019-06-30,Cook,IL,Passenger,1,0,1,247,248,0.4,2019,6,30
2019-06-30,Dakota,MN,Passenger,0,1,1,36,37,2.7,2019,6,30
2019-06-30,Pinellas,FL,Passenger,1,0,1,119,120,0.83,2019,6,30
2019-06-30,Skamania,WA,Passenger,23,18,41,8720,8761,0.47,2019,6,30
2019-06-30,Wahkiakum,WA,Passenger,2,2,4,3008,3012,0.13,2019,6,30
2019-06-30,Cowlitz,WA,Truck,0,0,0,28863,28863,0.0,2019,6,30
2019-06-30,Ramsey,MN,Passenger,1,0,1,45,46,2.17,2019,6,30
2019-06-30,Mercer,NJ,Passenger,0,1,1,19,20,5.0,2019,6,30
2019-06-30,San Juan,WA,Passenger,212,72,284,14404,14688,1.93,2019,6,30
2019-06-30,Honolulu,HI,Passenger,3,3,6,518,524,1.15,2019,6,30
2019-06-30,DeKalb,IN,Passenger,1,0,1,1,2,50.0,2019,6,30
2019-06-30,Ada,ID,Passenger,0,2,2,321,323,0.62,2019,6,30
2019-06-30,Lincoln,WA,Truck,0,0,0,4676,4676,0.0,2019,6,30
2019-06-30,Charleston,SC,Passenger,1,0,1,121,122,0.82,2019,6,30
2019-06-30,Allegheny,PA,Passenger,1,0,1,85,86,1.16,2019,6,30
2019-06-30,DuPage,IL,Passenger,2,0,2,64,66,3.03,2019,6,30
2019-06-30,Lake,CA,Passenger,0,1,1,9,10,10.0,2019,6,30
2019-06-30,Sangamon,IL,Passenger,1,0,1,6,7,14.29,2019,6,30
2019-06-30,Carroll,NH,Passenger,0,1,1,3,4,25.0,2019,6,30
2019-06-30,Boulder,CO,Passenger,1,0,1,47,48,2.08,2019,6,30
2019-06-30,Shasta,CA,Passenger,1,0,1,45,46,2.17,2019,6,30
2019-06-30,Yakima,WA,Passenger,105,104,209,165125,165334,0.13,2019,6,30
2019-06-30,Richland,SC,Passenger,0,1,1,163,164,0.61,2019,6,30
2019-06-30,Polk,FL,Passenger,1,0,1,74,75,1.33,2019,6,30
2019-06-30,Jefferson,WA,Truck,0,0,0,9663,9663,0.0,2019,6,30
2019-06-30,Harnett,NC,Passenger,1,1,2,224,226,0.88,2019,6,30
2019-06-30,Franklin,WA,Passenger,52,70,122,59902,60024,0.2,2019,6,30
2019-06-30,Loudoun,VA,Passenger,1,0,1,96,97,1.03,2019,6,30
2019-06-30,Okanogan,WA,Passenger,22,25,47,26072,26119,0.18,2019,6,30
2019-06-30,Cascade,MT,Passenger,0,1,1,67,68,1.47,2019,6,30
2019-06-30,Snohomish,WA,Truck,0,0,0,122364,122364,0.0,2019,6,30
2019-06-30,Shelby,OH,Passenger,0,1,1,2,3,33.33,2019,6,30
2019-06-30,Pima,AZ,Passenger,0,1,1,409,410,0.24,2019,6,30
2019-06-30,Maricopa,AZ,Passenger,6,5,11,1598,1609,0.68,2019,6,30
2019-06-30,Walla Walla,WA,Passenger,49,61,110,36182,36292,0.3,2019,6,30
2019-06-30,Fulton,GA,Passenger,1,2,3,106,109,2.75,2019,6,30
2019-06-30,Wayne,MI,Passenger,0,1,1,67,68,1.47,2019,6,30
2019-06-30,Vigo,IN,Passenger,1,0,1,6,7,14.29,2019,6,30
2019-06-30,Adams,WA,Passenger,5,6,11,12752,12763,0.09,2019,6,30
2019-06-30,Montgomery,PA,Passenger,2,0,2,39,41,4.88,2019,6,30
2019-06-30,Solano,CA,Passenger,1,0,1,210,211,0.47,2019,6,30
2019-06-30,Norfolk,MA,Passenger,1,0,1,38,39,2.56,2019,6,30
2019-06-30,Cowlitz,WA,Passenger,98,108,206,73004,73210,0.28,2019,6,30
2019-06-30,Jefferson,NY,Passenger,0,2,2,219,221,0.9,2019,6,30
2019-06-30,St. Clair,IL,Passenger,0,1,1,166,167,0.6,2019,6,30
2019-06-30,Maui,HI,Passenger,2,0,2,47,49,4.08,2019,6,30
2019-06-30,Sumter,FL,Passenger,0,1,1,10,11,9.09,2019,6,30
2019-06-30,Contra Costa,CA,Passenger,2,2,4,382,386,1.04,2019,6,30
2019-06-30,Palm Beach,FL,Passenger,0,2,2,83,85,2.35,2019,6,30
2019-06-30,Lee,FL,Passenger,1,0,1,52,53,1.89,2019,6,30
2019-06-30,Benton,WA,Truck,0,0,0,41915,41915,0.0,2019,6,30
2019-06-30,Norfolk,VA,Passenger,2,1,3,351,354,0.85,2019,6,30
2019-06-30,Whitman,WA,Passenger,31,46,77,22704,22781,0.34,2019,6,30
2019-06-30,Mason,WA,Passenger,124,120,244,47173,47417,0.51,2019,6,30
2019-06-30,Franklin,MA,Passenger,0,1,1,1,2,50.0,2019,6,30
2019-06-30,Monterey,CA,Passenger,0,1,1,191,192,0.52,2019,6,30
2019-06-30,Oklahoma,OK,Passenger,0,1,1,129,130,0.77,2019,6,30
2019-06-30,Clackamas,OR,Passenger,1,1,2,211,213,0.94,2019,6,30
2019-06-30,Klickitat,WA,Truck,0,0,0,8247,8247,0.0,2019,6,30
2019-06-30,Pacific,WA,Truck,0,0,0,7651,7651,0.0,2019,6,30
2019-06-30,Skamania,WA,Truck,0,0,0,4061,4061,0.0,2019,6,30
2019-06-30,Nueces,TX,Passenger,1,1,2,96,98,2.04,2019,6,30
2019-06-30,Randolph,NC,Passenger,1,0,1,6,7,14.29,2019,6,30
2019-06-30,Bucks,PA,Passenger,1,0,1,21,22,4.55,2019,6,30
2019-06-30,Saginaw,MI,Passenger,1,0,1,12,13,7.69,2019,6,30
